Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Distance
AI,218,DEL,3093,CCU,3043,,0,321 788,1312.6803602344014
AI,218,DEL,3093,CDG,1382,,0,788,6565.372549238494
AI,218,DEL,3093,CMB,3024,Y,0,320,2395.8519584544188
AI,218,DEL,3093,COK,3136,,0,320 321,2048.9042976111245
AI,218,DEL,3093,DAC,3076,,0,320,1425.4097017386787
AI,218,DEL,3093,DED,3092,,0,CR7 ATR,208.49425461229592
AI,218,DEL,3093,DHM,6760,,0,ATR,408.17002094322385
AI,218,DEL,3093,DMM,2064,,0,320,2696.954410642634
AI,218,DEL,3093,DXB,2188,,0,788,2183.598648378197
AI,218,DEL,3093,FRA,340,,0,788,6120.6207966958
AI,218,DEL,3093,GAU,6173,,0,320,1455.51056516763
AI,218,DEL,3093,HKG,3077,,0,788,3746.397807899662
AI,218,DEL,3093,HYD,\N,,0,320 321 319 77W,
AI,218,DEL,3093,ICN,3930,Y,0,333,4652.473441321587
AI,218,DEL,3093,IDR,3008,,0,320,662.8578134192545
AI,218,DEL,3093,IST,1701,Y,0,330,4558.517917771356
AI,218,DEL,3093,IXB,3040,,0,321,1125.1637799461362
AI,218,DEL,3093,IXC,3089,,0,321,236.25276121678897
AI,218,DEL,3093,IXD,3080,,0,CR7 ATR,575.5174342514733
AI,218,DEL,3093,IXJ,3100,,0,320,507.045942237484
AI,218,DEL,3093,IXL,3104,,0,319,620.7161764150958
AI,218,DEL,3093,IXR,3063,,0,321,1007.666077106875
AI,218,DEL,3093,IXU,2996,,0,321,983.0953692155936
AI,218,DEL,3093,JAI,3098,,0,319,231.69869417782306
AI,218,DEL,3093,JDH,3097,,0,319,475.80867813801785
AI,218,DEL,3093,JED,2072,,0,77W,3879.7182601664763
AI,218,DEL,3093,JFK,3797,,0,77W,11754.483922665097
AI,218,DEL,3093,JLR,3009,,0,CR7,667.8095918442206
AI,218,DEL,3093,KBL,2050,,0,320,1001.2921043477718
AI,218,DEL,3093,KNU,3101,,0,ATR,399.12788997161243
AI,218,DEL,3093,KTM,3125,,0,320 321,815.1650805887415
AI,218,DEL,3093,KUU,3085,,0,ATR,368.11036698200024
AI,218,DEL,3093,LHR,507,,0,788 77W,6731.287540668029
AI,218,DEL,3093,LKO,3105,,0,321,423.47497299827694
AI,218,DEL,3093,LUH,3103,,0,ATR,277.6336956024656
AI,218,DEL,3093,MAA,3144,,0,332 321 320 319,1760.8608011518472
AI,218,DEL,3093,MCT,2194,,0,320,1956.593959628612
AI,218,DEL,3093,MEL,3339,,0,788,10191.75988031708
AI,218,DEL,3093,MRU,893,Y,0,332,5833.56349640794
AI,218,DEL,3093,MUC,346,Y,0,333,5899.450699753056
AI,218,DEL,3093,NAG,3015,,0,319,853.8940665650639
AI,218,DEL,3093,NRT,2279,,0,788,5908.83755902338
AI,218,DEL,3093,ORD,3830,,0,77W,12021.275875182911
AI,218,DEL,3093,PAT,3061,,0,319,856.7126348694093
AI,218,DEL,3093,PNQ,3017,,0,320 321,1156.465259430529
AI,218,DEL,3093,PVG,3406,,0,788,4291.47554925259
AI,218,DEL,3093,RUH,2082,,0,77W 77L,3037.0678400080337
AI,218,DEL,3093,SIN,3316,,0,788,4159.415254649664
AI,218,DEL,3093,STV,3022,,0,CR7,938.0322870970052
AI,218,DEL,3093,SXR,3112,,0,321 319,642.0327376033455
AI,218,DEL,3093,SYD,3361,,0,788,10435.371912337265
AI,218,DEL,3093,UDR,3023,,0,319,542.591155473132
AI,218,DEL,3093,VIE,1613,Y,0,767,5546.00770156694
AI,218,DEL,3093,VNS,3084,,0,320 321,667.0005866069571
AI,218,DEL,3093,VTZ,3066,,0,321,1357.999337277715
AI,218,DEL,3093,ZRH,1678,Y,0,333,6147.843545569996
AI,218,DHM,6760,DEL,3093,,0,ATR,408.17002094322385
AI,218,DIB,3057,CCU,3043,,0,319,851.9079846425436
AI,218,DIB,3057,DMU,6174,,0,320,216.7267826521793
AI,218,DMM,2064,DEL,3093,,0,320,2696.954410642634
AI,218,DMU,6174,CCU,3043,,0,320,648.130911851633
AI,218,DMU,6174,DIB,3057,,0,319,216.7267826521793
AI,218,DXB,2188,BOM,2997,,0,321,1926.1622120257412
AI,218,DXB,2188,CCJ,3137,,0,321,2675.4506075292297
AI,218,DXB,2188,DEL,3093,,0,788,2183.598648378197
AI,218,DXB,2188,GOI,3007,,0,319,2212.7710261179122
AI,218,EWR,3494,BOM,2997,,0,77W,12545.829199125454
AI,218,FRA,340,BLR,3131,Y,0,74H,7401.63953543755
AI,218,FRA,340,BOM,2997,Y,0,744,6568.891034082123
AI,218,FRA,340,DEL,3093,,0,788,6120.6207966958
AI,218,FRA,340,MAA,3144,Y,0,343,7593.868951431331
AI,218,FRA,340,PNQ,3017,Y,0,73H,6685.110889549088
AI,218,GAU,6173,CCU,3043,,0,319 320,498.31197722930744
AI,218,GAU,6173,DEL,3093,,0,320,1455.51056516763
AI,218,GAU,6173,IMF,3050,,0,320,276.1240903760275
AI,218,GAU,6173,IXS,3055,,0,ATR,192.71447158648493
AI,218,GOI,3007,BLR,3131,,0,319,482.93490601884986
AI,218,GOI,3007,BOM,2997,,0,321,424.802054857901
AI,218,GOI,3007,DXB,2188,,0,319,2212.7710261179122
AI,218,GOI,3007,KWI,2176,,0,320,3062.592081528582
AI,218,GOI,3007,MAA,3144,,0,320,733.0746672565235
AI,218,GOI,3007,PNQ,3017,,0,319,356.0920855295675
AI,218,GWL,3094,BOM,2997,,0,CR7,971.3363169370907
AI,218,HJR,3012,VNS,3084,,0,320,304.3295049219577
AI,218,HKG,3077,DEL,3093,,0,788,3746.397807899662
AI,218,HKG,3077,ICN,3930,,0,788,2069.7283105905162
AI,218,HKG,3077,KIX,3992,,0,788,2475.6315455874706
AI,218,HKG,3077,SFO,3469,Y,0,77W,11128.146574299602
AI,218,HKG,3077,SIN,3316,Y,0,77W,2565.5757784902507
AI,218,HYD,\N,AMD,2994,,0,320,
AI,218,HYD,\N,BLR,3131,,0,319,
AI,218,HYD,\N,BOM,2997,,0,319 744,
AI,218,HYD,\N,CCU,3043,,0,319,
AI,218,HYD,\N,DEL,3093,,0,321 320 319 77W,
AI,218,HYD,\N,JED,2072,,0,744,
AI,218,HYD,\N,MAA,3144,,0,320,
AI,218,HYD,\N,MCT,2194,,0,319,
AI,218,HYD,\N,PNQ,3017,,0,319,
AI,218,HYD,\N,SHJ,2191,,0,321,
AI,218,HYD,\N,TIR,3151,,0,321,
AI,218,HYD,\N,VGA,3134,,0,319,
AI,218,HYD,\N,VTZ,3066,,0,321,
AI,218,ICN,3930,DEL,3093,Y,0,333,4652.473441321587
AI,218,ICN,3930,HKG,3077,,0,788,2069.7283105905162
AI,218,ICN,3930,SFO,3469,Y,0,77W,9085.265620185992
AI,218,ICN,3930,SIN,3316,Y,0,77W,4627.37497363808
AI,218,IDR,3008,BOM,2997,,0,320,505.95321844078507
AI,218,IDR,3008,DEL,3093,,0,320,662.8578134192545
AI,218,IMF,3050,AJL,3039,,0,319,164.9216596069444
AI,218,IMF,3050,CCU,3043,,0,319,602.1562315925245
AI,218,IMF,3050,GAU,6173,,0,320,276.1240903760275
AI,218,IMF,3050,IXS,3055,,0,ATR,94.18287841806828
AI,218,IST,1701,BOM,2997,Y,0,330,4819.9489978830525
AI,218,IST,1701,DEL,3093,Y,0,330,4558.517917771356
AI,218,IXA,3038,CCU,3043,,0,319,316.5543967734832
AI,218,IXB,3040,CCU,3043,,0,319 320,447.8853638170243
AI,218,IXB,3040,DEL,3093,,0,321,1125.1637799461362
AI,218,IXC,3089,DEL,3093,,0,321,236.25276121678897
AI,218,IXD,3080,BOM,2997,,0,CR7,1153.1044024322273
AI,218,IXD,3080,DEL,3093,,0,CR7 ATR,575.5174342514733
AI,218,IXE,3143,BLR,3131,,0,ATR,306.15376316157744
AI,218,IXE,3143,BOM,2997,,0,321,714.7521790279811
AI,218,IXJ,3100,DEL,3093,,0,320,507.045942237484
AI,218,IXJ,3100,IXL,3104,,0,319,298.4929266932619
AI,218,IXJ,3100,SXR,3112,,0,320,144.45040995483964
AI,218,IXL,3104,DEL,3093,,0,319,620.7161764150958
AI,218,IXL,3104,IXJ,3100,,0,319,298.4929266932619
AI,218,IXL,3104,SXR,3112,,0,319,255.9062020459964
AI,218,IXM,3142,MAA,3144,,0,319,417.48612711896794
AI,218,IXR,3063,DEL,3093,,0,321,1007.666077106875
AI,218,IXS,3055,CCU,3043,,0,ATR 319 320,525.0123447490065
AI,218,IXS,3055,GAU,6173,,0,ATR,192.71447158648493
AI,218,IXS,3055,IMF,3050,,0,ATR,94.18287841806828
AI,218,IXU,2996,BOM,2997,,0,321,278.85660960970205
AI,218,IXU,2996,DEL,3093,,0,319,983.0953692155936
AI,218,IXZ,3146,CCU,3043,,0,319,1306.1476031806908
AI,218,IXZ,3146,DEL,3093,,0,CR7,2485.005864366087
AI,218,IXZ,3146,MAA,3144,,0,321,1372.5703576389305
AI,218,JAI,3098,BOM,2997,,0,319,911.3284918417359
AI,218,JAI,3098,DEL,3093,,0,319,231.69869417782306
AI,218,JDH,3097,BOM,2997,,0,319,796.6387436087489
AI,218,JDH,3097,DEL,3093,,0,319,475.80867813801785
AI,218,JED,2072,BOM,2997,,0,77W,3518.844257520025
AI,218,JED,2072,CCJ,3137,,0,744,4084.390095057398
AI,218,JED,2072,DEL,3093,,0,77W,3879.7182601664763
AI,218,JED,2072,HYD,\N,,0,744,
AI,218,JFK,3797,DEL,3093,,0,77W,11754.483922665097
AI,218,JFK,3797,LHR,507,Y,0,772,5539.644065388658
AI,218,JGA,3010,BOM,2997,,0,319,478.60911975210274
AI,218,JLR,3009,DEL,3093,,0,CR7,667.8095918442206
AI,218,JNB,813,BOM,2997,Y,0,332,6963.998618341468
AI,218,KBL,2050,DEL,3093,,0,320,1001.2921043477718
AI,218,KIX,3992,HKG,3077,,0,788,2475.6315455874706
AI,218,KNU,3101,DEL,3093,,0,ATR,399.12788997161243
AI,218,KTM,3125,CCU,3043,,0,319,640.8935493336586
AI,218,KTM,3125,DEL,3093,,0,320 321,815.1650805887415
AI,218,KTM,3125,VNS,3084,,0,321,352.21834797707294
AI,218,KUL,3304,SIN,3316,Y,0,333 772,297.4722225431729
AI,218,KUU,3085,DEL,3093,,0,ATR,368.11036698200024
AI,218,KWI,2176,AMD,2994,,0,320,2549.545858559267
AI,218,KWI,2176,GOI,3007,,0,320,3062.592081528582
AI,218,LAX,3484,NRT,2279,Y,0,388,8753.815109999308
AI,218,LHR,507,BOM,2997,,0,788,7213.041153604435
AI,218,LHR,507,DEL,3093,,0,788 77W,6731.287540668029
AI,218,LHR,507,JFK,3797,Y,0,772,5539.644065388658
AI,218,LKO,3105,BOM,2997,,0,320,1183.5833176033404
AI,218,LKO,3105,DED,3092,,0,CR7,464.17418478006545
AI,218,LKO,3105,DEL,3093,,0,321,423.47497299827694
AI,218,LUH,3103,DEL,3093,,0,ATR,277.6336956024656
AI,218,MAA,3144,BLR,3131,,0,320,267.7506370877285
AI,218,MAA,3144,BOM,2997,,0,319 332 320,1033.4048097267857
AI,218,MAA,3144,CCU,3043,,0,319,1385.705325560855
AI,218,MAA,3144,CMB,3024,,0,321,646.7120445221536
AI,218,MAA,3144,COK,3136,,0,319,517.66186834185
AI,218,MAA,3144,DEL,3093,,0,321 320 332 319,1760.8608011518472
AI,218,MAA,3144,FRA,340,Y,0,343,7593.868951431331
AI,218,MAA,3144,GOI,3007,,0,320,733.0746672565235
AI,218,MAA,3144,HYD,\N,,0,320,
AI,218,MAA,3144,IXM,3142,,0,319,417.48612711896794
AI,218,MAA,3144,IXZ,3146,,0,321,1372.5703576389305
AI,218,MAA,3144,MCT,2194,,0,319,2588.7958985998866
AI,218,MAA,3144,MRU,893,Y,0,332,4455.823893432275
AI,218,MAA,3144,SHJ,2191,,0,321,2922.3770947300077
AI,218,MAA,3144,SIN,3316,,0,332,2925.315484280151
AI,218,MAA,3144,TRV,3153,,0,320,614.1549451327371
AI,218,MCT,2194,BOM,2997,,0,320,1590.2509216422507
AI,218,MCT,2194,DEL,3093,,0,320,1956.593959628612
AI,218,MCT,2194,HYD,\N,,0,319,
AI,218,MCT,2194,MAA,3144,,0,319,2588.7958985998866
AI,218,MEL,3339,DEL,3093,,0,788,10191.75988031708
AI,218,MEL,3339,SYD,3361,,0,788,705.4017258143423
AI,218,MLE,3156,TRV,3153,,0,320,606.5968388535001
AI,218,MRU,893,BLR,3131,Y,0,332,4332.9681319163965
AI,218,MRU,893,BOM,2997,Y,0,332,4695.333406358662
AI,218,MRU,893,DEL,3093,Y,0,332,5833.56349640794
AI,218,MUC,346,BOM,2997,Y,0,333,6312.17277938863
AI,218,MUC,346,DEL,3093,Y,0,346,5899.450699753056
AI,218,NAG,3015,BOM,2997,,0,319,682.5927828012436
AI,218,NAG,3015,RPR,3020,,0,319,279.3259949493346
AI,218,NRT,2279,DEL,3093,,0,788,5908.83755902338
AI,218,NRT,2279,LAX,3484,Y,0,388,8753.815109999308
AI,218,NRT,2279,SIN,3316,Y,0,388,5357.584952856724
AI,218,ORD,3830,DEL,3093,,0,77W,12021.275875182911
AI,218,PAT,3061,DEL,3093,,0,319,856.7126348694093
AI,218,PNQ,3017,DEL,3093,,0,320 321,1156.465259430529
AI,218,PNQ,3017,GOI,3007,,0,319,356.0920855295675
AI,218,PNQ,3017,HYD,\N,,0,319,
AI,218,PVG,3406,DEL,3093,,0,788,4291.47554925259
AI,218,RAJ,3019,BOM,2997,,0,319,418.81757167174095
AI,218,RGN,3239,CCU,3043,,0,320,1026.8424014826758
AI,218,RPR,3020,DEL,3093,,0,319,944.8311267698501
AI,218,RPR,3020,VTZ,3066,,0,319,414.9788551626584
AI,218,RUH,2082,BOM,2997,,0,77W,2770.378693982048
AI,218,RUH,2082,CCJ,3137,,0,77W,3441.9659345561154
AI,218,RUH,2082,DEL,3093,,0,77W 77L,3037.0678400080337
AI,218,RUH,2082,TRV,3153,,0,77W,3688.134376682559
AI,218,SFO,3469,HKG,3077,Y,0,77W,11128.146574299602
AI,218,SFO,3469,ICN,3930,Y,0,77W,9085.265620185992
AI,218,SHJ,2191,CCJ,3137,,0,321,2666.987696774637
AI,218,SHJ,2191,COK,3136,,0,320,2774.4263642210262
AI,218,SHJ,2191,HYD,\N,,0,321,
AI,218,SHJ,2191,MAA,3144,,0,321,2922.3770947300077
AI,218,SHJ,2191,TRV,3153,,0,320,2939.5332213084794
AI,218,SHL,6172,CCU,3043,,0,ATR,493.2024708214002
AI,218,SIN,3316,BKK,3885,Y,0,772,1416.9035648215133
AI,218,SIN,3316,CCU,3043,Y,0,333,2903.9661160164665
AI,218,SIN,3316,DEL,3093,,0,788,4159.415254649664
AI,218,SIN,3316,HKG,3077,Y,0,77W,2565.5757784902507
AI,218,SIN,3316,ICN,3930,Y,0,77W,4627.37497363808
AI,218,SIN,3316,KUL,3304,Y,0,333 772,297.4722225431729
AI,218,SIN,3316,MAA,3144,,0,332,2925.315484280151
AI,218,SIN,3316,NRT,2279,Y,0,388,5357.584952856724
AI,218,STV,3022,DEL,3093,,0,CR7,938.0322870970052
AI,218,SXR,3112,DEL,3093,,0,321 319,642.0327376033455
AI,218,SXR,3112,IXJ,3100,,0,320,144.45040995483964
AI,218,SXR,3112,IXL,3104,,0,319,255.9062020459964
AI,218,SYD,3361,DEL,3093,,0,788,10435.371912337265
AI,218,SYD,3361,MEL,3339,,0,788,705.4017258143423
AI,218,TIR,3151,HYD,\N,,0,321,
AI,218,TRV,3153,BLR,3131,,0,320,531.34960763269
AI,218,TRV,3153,BOM,2997,,0,319,1257.706900354746
AI,218,TRV,3153,COK,3136,,0,321,194.19262805399237
AI,218,TRV,3153,MAA,3144,,0,320,614.1549451327371
AI,218,TRV,3153,MLE,3156,,0,320,606.5968388535001
AI,218,TRV,3153,RUH,2082,,0,77W,3688.134376682559
AI,218,TRV,3153,SHJ,2191,,0,320,2939.5332213084794
AI,218,UDR,3023,BOM,2997,,0,319,623.8771595835789
AI,218,UDR,3023,DEL,3093,,0,319,542.591155473132
AI,218,VGA,3134,HYD,\N,,0,319,
AI,218,VIE,1613,DEL,3093,Y,0,767,5546.00770156694
AI,218,VNS,3084,AGR,3079,,0,320,523.6723737994215
AI,218,VNS,3084,BOM,2997,,0,319,1247.2850207474303
AI,218,VNS,3084,DEL,3093,,0,320 321,667.0005866069571
AI,218,VNS,3084,KTM,3125,,0,321,352.21834797707294
AI,218,VTZ,3066,BOM,2997,,0,319,1103.0440191020484
AI,218,VTZ,3066,DEL,3093,,0,321,1357.999337277715
AI,218,VTZ,3066,HYD,\N,,0,321,
AI,218,ZRH,1678,BOM,2997,Y,0,333,6539.648655789636
AI,218,ZRH,1678,DEL,3093,Y,0,333,6147.843545569996
AK,576,AOR,3296,KUL,3304,,0,320,409.64612106427506
AK,576,BDO,3896,KUL,3304,,0,320,1254.7424219866052
AK,576,BKI,3269,CAN,3370,,0,320,1963.1666038990022
AK,576,BKI,3269,CGK,3275,,0,320,1698.955515021171
AK,576,BKI,3269,HGH,3386,,0,320,2739.841499535103
AK,576,BKI,3269,HKG,3077,,0,320,1834.8452479421621
AK,576,BKI,3269,JHB,3303,,0,320,1454.0599367766108
AK,576,BKI,3269,KBR,3298,,0,320,1521.4661827641835
AK,576,BKI,3269,KCH,3263,,0,320,803.4367675660397
AK,576,BKI,3269,KUL,3304,,0,320,1628.9671287250505
AK,576,BKI,3269,MYY,3266,,0,320,290.6983754064158
AK,576,BKI,3269,PEN,3308,,0,320,1746.9543818950401
AK,576,BKI,3269,SDK,4141,,0,320,222.12510216317168
AK,576,BKI,3269,SIN,3316,,0,320,1431.5428265415203
AK,576,BKI,3269,SZX,3374,,0,320,1872.6750711496418
AK,576,BKI,3269,TPE,2276,,0,320,2198.749384683268
AK,576,BKI,3269,TWU,3271,,0,320,291.95805950684803
AK,576,BLR,3131,KUL,3304,,0,320,2883.615083896108
AK,576,BPN,3919,KUL,3304,,0,320,1745.9083925625484
AK,576,BTJ,3294,KUL,3304,,0,320,762.7664112966808
AK,576,BTU,3262,KCH,3263,,0,320,348.444565297828
AK,576,BTU,3262,KUL,3304,,0,320,1256.6614677128578
AK,576,BWN,3272,KUL,3304,,0,320,1486.6007971747565
AK,576,CAN,3370,BKI,3269,,0,320,1963.1666038990022
AK,576,CAN,3370,KUL,3304,,0,320,2612.7208537395245
AK,576,CCU,3043,KUL,3304,,0,320,2635.5777254956333
AK,576,CGK,3275,BKI,3269,,0,320,1698.955515021171
AK,576,CGK,3275,KUL,3304,,0,320,1128.9978262171892
AK,576,CNX,3931,KUL,3304,,0,320,1806.402642439324
AK,576,COK,3136,KUL,3304,,0,320,2912.850919853864
AK,576,DMK,3157,KUL,3304,,0,320,1247.6119473988283
AK,576,DPS,3940,KUL,3304,,0,320,1964.3672297996338
AK,576,HAN,3199,KUL,3304,,0,320,2101.7066791553343
AK,576,HDY,3181,KUL,3304,,0,320,487.9621677073927
AK,576,HGH,3386,BKI,3269,,0,320,2739.841499535103
AK,576,HKG,3077,BKI,3269,,0,320,1834.8452479421621
AK,576,HKG,3077,KUL,3304,,0,320,2543.090080603734
AK,576,HKT,3179,KUL,3304,,0,320,705.1264394627867
AK,576,JHB,3303,BKI,3269,,0,320,1454.0599367766108
AK,576,JHB,3303,KBR,3298,,0,320,525.8809226911768
AK,576,JHB,3303,KCH,3263,,0,320,742.3762524778728
AK,576,JHB,3303,KUL,3304,,0,320,250.0096373670075
AK,576,JHB,3303,MYY,3266,,0,320,1183.6822177258614
AK,576,JHB,3303,PEN,3308,,0,320,554.0969776231153
AK,576,JHB,3303,SBW,3267,,0,320,926.6149991639531
AK,576,JHB,3303,TWU,3271,,0,320,1632.7241532371297
AK,576,JOG,3898,KUL,3304,,0,320,1519.2277976250673
AK,576,KBR,3298,BKI,3269,,0,320,1521.4661827641835
AK,576,KBR,3298,JHB,3303,,0,320,525.8809226911768
AK,576,KBR,3298,KCH,3263,,0,320,1033.9559733713104
AK,576,KBR,3298,KUL,3304,,0,320,385.8772280804132
AK,576,KBR,3298,SIN,3316,,0,320,567.8510032598591
AK,576,KBV,3174,KUL,3304,,0,320,667.2411408600789
AK,576,KCH,3263,BKI,3269,,0,320,803.4367675660397
AK,576,KCH,3263,BTU,3262,,0,320,348.444565297828
AK,576,KCH,3263,JHB,3303,,0,320,742.3762524778728
AK,576,KCH,3263,KBR,3298,,0,320,1033.9559733713104
AK,576,KCH,3263,KUL,3304,,0,320,969.9026595297681
AK,576,KCH,3263,LGK,3305,,0,320,1294.978306733477
AK,576,KCH,3263,MYY,3266,,0,320,512.7424391715575
AK,576,KCH,3263,PEN,3308,,0,320,1195.2612420036587
AK,576,KCH,3263,SBW,3267,,0,320,201.4964753711894
AK,576,KCH,3263,SIN,3316,,0,320,706.3628719931684
AK,576,KLO,2430,KUL,3304,,0,320,2484.396458060984
AK,576,KMG,3382,KUL,3304,,0,320,2489.3417668663074
AK,576,KUL,3304,AOR,3296,,0,320,409.64612106427506
AK,576,KUL,3304,BDO,3896,,0,320,1254.7424219866052
AK,576,KUL,3304,BKI,3269,,0,320,1628.9671287250505
AK,576,KUL,3304,BLR,3131,,0,320,2883.615083896108
AK,576,KUL,3304,BPN,3919,,0,320,1745.9083925625484
AK,576,KUL,3304,BTJ,3294,,0,320,762.7664112966808
AK,576,KUL,3304,BTU,3262,,0,320,1256.6614677128578
AK,576,KUL,3304,BWN,3272,,0,320,1486.6007971747565
AK,576,KUL,3304,CAN,3370,,0,320,2612.7208537395245
AK,576,KUL,3304,CCU,3043,,0,320,2635.5777254956333
AK,576,KUL,3304,CGK,3275,,0,320,1128.9978262171892
AK,576,KUL,3304,CNX,3931,,0,320,1806.402642439324
AK,576,KUL,3304,COK,3136,,0,320,2912.850919853864
AK,576,KUL,3304,DMK,3157,,0,320,1247.6119473988283
AK,576,KUL,3304,DPS,3940,,0,320,1964.3672297996338
AK,576,KUL,3304,HAN,3199,,0,320,2101.7066791553343
AK,576,KUL,3304,HDY,3181,,0,320,487.9621677073927
AK,576,KUL,3304,HKG,3077,,0,320,2543.090080603734
AK,576,KUL,3304,HKT,3179,,0,320,705.1264394627867
AK,576,KUL,3304,JHB,3303,,0,320,250.0096373670075
AK,576,KUL,3304,JOG,3898,,0,320,1519.2277976250673
AK,576,KUL,3304,KBR,3298,,0,320,385.8772280804132
AK,576,KUL,3304,KBV,3174,,0,320,667.2411408600789
AK,576,KUL,3304,KCH,3263,,0,320,969.9026595297681
AK,576,KUL,3304,KLO,2430,,0,320,2484.396458060984
AK,576,KUL,3304,KMG,3382,,0,320,2489.3417668663074
AK,576,KUL,3304,KWL,3372,,0,320,2653.1867521787453
AK,576,KUL,3304,LBU,3270,,0,320,1528.3653961025245
AK,576,KUL,3304,LGK,3305,,0,320,455.027980298901
AK,576,KUL,3304,LOP,8401,,0,320,2059.9599838029653
AK,576,KUL,3304,MAA,3144,,0,320,2628.689025841343
AK,576,KUL,3304,MFM,3121,,0,320,2510.2381568371243
AK,576,KUL,3304,MYY,3266,,0,320,1373.720791910921
AK,576,KUL,3304,NNG,3373,,0,320,2315.984956480969
AK,576,KUL,3304,PDG,8807,,0,320,429.960513034265
AK,576,KUL,3304,PEN,3308,,0,320,325.2048075800106
AK,576,KUL,3304,PKU,3273,,0,320,255.75905779144395
AK,576,KUL,3304,PLM,3289,,0,320,710.1313957572091
AK,576,KUL,3304,PNH,3034,,0,320,1037.8006453594546
AK,576,KUL,3304,REP,3035,,0,320,1208.2278398342105
AK,576,KUL,3304,RGN,3239,,0,320,1688.481887404632
AK,576,KUL,3304,SBW,3267,,0,320,1142.6990946899887
AK,576,KUL,3304,SDK,4141,,0,320,1846.1310089751398
AK,576,KUL,3304,SGN,3205,,0,320,1050.2940471406694
AK,576,KUL,3304,SIN,3316,,0,320,297.4722225431729
AK,576,KUL,3304,SOC,3929,,0,320,1519.7069754230924
AK,576,KUL,3304,SRG,3901,,0,320,1446.580673436672
AK,576,KUL,3304,SUB,3928,,0,320,1666.8189544996787
AK,576,KUL,3304,SZX,3374,,0,320,2568.29059489283
AK,576,KUL,3304,TGG,3307,,0,320,331.43614549399274
AK,576,KUL,3304,TRZ,3152,,0,320,2689.4970165454783
AK,576,KUL,3304,TWU,3271,,0,320,1830.4398074520473
AK,576,KUL,3304,UPG,3240,,0,320,2163.9795245128344
AK,576,KUL,3304,URT,4000,,0,320,765.0953372451967
AK,576,KUL,3304,VTE,3120,,0,320,1697.4625826116526
AK,576,KWL,3372,KUL,3304,,0,320,2653.1867521787453
AK,576,LBU,3270,KUL,3304,,0,320,1528.3653961025245
AK,576,LGK,3305,KCH,3263,,0,320,1294.978306733477
AK,576,LGK,3305,KUL,3304,,0,320,455.027980298901
AK,576,LGK,3305,PEN,3308,,0,320,129.85472669204233
AK,576,LGK,3305,SIN,3316,,0,320,728.2669376541946
AK,576,LOP,8401,KUL,3304,,0,320,2059.9599838029653
AK,576,MAA,3144,KUL,3304,,0,320,2628.689025841343
AK,576,MFM,3121,KUL,3304,,0,320,2510.2381568371243
AK,576,MYY,3266,BKI,3269,,0,320,290.6983754064158
AK,576,MYY,3266,JHB,3303,,0,320,1183.6822177258614
AK,576,MYY,3266,KCH,3263,,0,320,512.7424391715575
AK,576,MYY,3266,KUL,3304,,0,320,1373.720791910921
AK,576,MYY,3266,PEN,3308,,0,320,1522.9349352865881
AK,576,MYY,3266,SIN,3316,,0,320,1157.8381698446447
AK,576,MYY,3266,TGG,3307,,0,320,1211.6312338804667
AK,576,NNG,3373,KUL,3304,,0,320,2315.984956480969
AK,576,PDG,8807,KUL,3304,,0,320,429.960513034265
AK,576,PEN,3308,BKI,3269,,0,320,1746.9543818950401
AK,576,PEN,3308,JHB,3303,,0,320,554.0969776231153
AK,576,PEN,3308,KCH,3263,,0,320,1195.2612420036587
AK,576,PEN,3308,KUL,3304,,0,320,325.2048075800106
AK,576,PEN,3308,LGK,3305,,0,320,129.85472669204233
AK,576,PEN,3308,MYY,3266,,0,320,1522.9349352865881
AK,576,PEN,3308,SIN,3316,,0,320,602.3293429786161
AK,576,PKU,3273,KUL,3304,,0,320,255.75905779144395
AK,576,PLM,3289,KUL,3304,,0,320,710.1313957572091
AK,576,PNH,3034,KUL,3304,,0,320,1037.8006453594546
AK,576,REP,3035,KUL,3304,,0,320,1208.2278398342105
AK,576,RGN,3239,KUL,3304,,0,320,1688.481887404632
AK,576,SBW,3267,JHB,3303,,0,320,926.6149991639531
AK,576,SBW,3267,KCH,3263,,0,320,201.4964753711894
AK,576,SBW,3267,KUL,3304,,0,320,1142.6990946899887
AK,576,SDK,4141,BKI,3269,,0,320,222.12510216317168
AK,576,SDK,4141,KUL,3304,,0,320,1846.1310089751398
AK,576,SGN,3205,KUL,3304,,0,320,1050.2940471406694
AK,576,SIN,3316,BKI,3269,,0,320,1431.5428265415203
AK,576,SIN,3316,KBR,3298,,0,320,567.8510032598591
AK,576,SIN,3316,KCH,3263,,0,320,706.3628719931684
AK,576,SIN,3316,KUL,3304,,0,320,297.4722225431729
AK,576,SIN,3316,LGK,3305,,0,320,728.2669376541946
AK,576,SIN,3316,MYY,3266,,0,320,1157.8381698446447
AK,576,SIN,3316,PEN,3308,,0,320,602.3293429786161
AK,576,SIN,3316,TGG,3307,,0,320,459.1620315390977
AK,576,SOC,3929,KUL,3304,,0,320,1519.7069754230924
AK,576,SRG,3901,KUL,3304,,0,320,1446.580673436672
AK,576,SUB,3928,KUL,3304,,0,320,1666.8189544996787
AK,576,SZX,3374,BKI,3269,,0,320,1872.6750711496418
AK,576,SZX,3374,KUL,3304,,0,320,2568.29059489283
AK,576,TGG,3307,KUL,3304,,0,320,331.43614549399274
